city,latitude,longitude,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_max,wind_gusts_10m_max
Can Tho,10.04,105.79,2019-10-18,30.5,25.0,27.2,8.9,16.28,15.2,43.9
Can Tho,10.04,105.79,2019-10-19,29.5,24.9,26.9,1.7,10.26,18.0,42.5
Can Tho,10.04,105.79,2019-10-20,31.2,25.8,27.9,1.3,19.21,17.6,43.6
Can Tho,10.04,105.79,2019-10-21,31.6,25.8,28.3,1.1,21.96,18.2,43.6
Can Tho,10.04,105.79,2019-10-22,30.5,25.0,26.8,17.4,13.73,13.9,29.5
Can Tho,10.04,105.79,2019-10-23,31.0,24.0,27.1,1.1,19.13,11.8,26.3
Can Tho,10.04,105.79,2019-10-24,30.8,25.0,27.2,10.2,17.55,16.8,34.6
Can Tho,10.04,105.79,2019-10-25,31.8,25.8,28.1,0.5,20.27,18.1,36.4
Can Tho,10.04,105.79,2019-10-26,31.3,24.8,27.8,1.1,20.13,21.2,45.0
Can Tho,10.04,105.79,2019-10-27,31.4,25.7,28.1,0.6,20.91,15.5,32.8
Can Tho,10.04,105.79,2019-10-28,30.4,25.1,27.1,8.6,15.17,10.8,27.7
Can Tho,10.04,105.79,2019-10-29,31.0,24.5,27.1,2.2,18.78,10.9,35.6
Can Tho,10.04,105.79,2019-10-30,32.1,24.2,27.9,0.6,20.69,13.4,34.2
Can Tho,10.04,105.79,2019-10-31,29.3,24.4,26.7,5.9,14.75,14.6,34.9
Can Tho,10.04,105.79,2019-11-01,30.2,24.2,26.1,10.0,14.69,8.8,27.0
Can Tho,10.04,105.79,2019-11-02,29.6,24.0,26.3,7.1,17.02,11.3,31.7
Can Tho,10.04,105.79,2019-11-03,30.0,23.9,26.3,7.9,15.6,9.6,27.4
Can Tho,10.04,105.79,2019-11-04,31.0,24.4,26.7,8.6,19.46,9.2,23.8
Can Tho,10.04,105.79,2019-11-05,31.0,23.8,26.5,7.5,18.84,11.5,32.8
Can Tho,10.04,105.79,2019-11-06,28.4,23.5,25.6,17.6,11.8,13.1,28.8
Can Tho,10.04,105.79,2019-11-07,29.9,23.5,25.8,13.1,15.79,10.2,30.2
Can Tho,10.04,105.79,2019-11-08,29.0,24.1,25.7,5.5,14.16,8.2,22.3
Can Tho,10.04,105.79,2019-11-09,29.6,23.2,26.0,0.8,16.36,11.1,25.2
Can Tho,10.04,105.79,2019-11-10,30.2,22.7,26.1,0.0,19.46,13.9,29.5
Can Tho,10.04,105.79,2019-11-11,27.4,23.2,25.0,0.1,9.22,11.9,24.8
Can Tho,10.04,105.79,2019-11-12,30.0,21.5,25.7,0.7,20.43,7.4,15.8
Can Tho,10.04,105.79,2019-11-13,30.1,24.1,26.6,2.8,17.21,10.4,23.4
Can Tho,10.04,105.79,2019-11-14,29.6,24.6,26.6,2.7,16.72,13.0,31.0
Can Tho,10.04,105.79,2019-11-15,30.0,23.5,26.2,0.4,20.87,16.8,32.8
Can Tho,10.04,105.79,2019-11-16,30.1,23.1,26.8,1.0,18.04,9.8,24.8
Can Tho,10.04,105.79,2019-11-17,30.4,24.0,27.1,0.2,17.97,14.2,29.9
Can Tho,10.04,105.79,2019-11-18,30.0,24.1,26.4,3.7,17.46,12.6,29.2
Can Tho,10.04,105.79,2019-11-19,30.4,23.5,26.6,0.3,19.2,17.4,35.6
Can Tho,10.04,105.79,2019-11-20,30.0,23.0,26.2,0.8,17.95,12.3,27.4
Can Tho,10.04,105.79,2019-11-21,29.6,23.0,26.2,1.5,17.61,8.2,31.3
Can Tho,10.04,105.79,2019-11-22,29.7,22.6,26.1,1.3,16.05,10.4,20.9
Can Tho,10.04,105.79,2019-11-23,31.5,23.0,26.9,0.6,20.61,13.0,24.1
Can Tho,10.04,105.79,2019-11-24,31.0,23.9,27.3,2.7,18.94,19.5,40.3
Can Tho,10.04,105.79,2019-11-25,30.5,24.2,26.7,4.0,17.4,12.4,33.5
Can Tho,10.04,105.79,2019-11-26,30.9,23.2,27.0,0.1,18.03,15.5,32.4
Can Tho,10.04,105.79,2019-11-27,31.3,24.4,27.7,0.2,20.28,26.7,61.6
Can Tho,10.04,105.79,2019-11-28,32.0,24.0,27.9,0.2,18.29,16.6,46.8
Can Tho,10.04,105.79,2019-11-29,31.6,23.6,27.7,0.2,19.28,19.9,53.6
Can Tho,10.04,105.79,2019-11-30,31.4,24.5,27.7,0.6,19.04,19.4,39.2
Can Tho,10.04,105.79,2019-12-01,31.4,24.2,27.4,0.0,18.86,10.7,21.6
Can Tho,10.04,105.79,2019-12-02,30.5,23.1,26.6,0.2,18.2,11.4,24.1
Can Tho,10.04,105.79,2019-12-03,28.6,23.0,25.4,0.0,11.52,14.7,30.6
Can Tho,10.04,105.79,2019-12-04,28.7,20.9,24.7,0.0,19.71,13.4,28.1
Can Tho,10.04,105.79,2019-12-05,29.0,21.1,24.6,0.0,20.03,11.9,25.9
Can Tho,10.04,105.79,2019-12-06,29.9,22.1,25.5,0.0,20.66,17.7,36.4
Can Tho,10.04,105.79,2019-12-07,27.7,20.6,23.8,0.0,14.87,15.3,31.0
Can Tho,10.04,105.79,2019-12-08,29.0,20.1,24.3,0.0,19.41,12.7,28.1
Can Tho,10.04,105.79,2019-12-09,29.4,20.5,24.7,0.0,20.62,12.8,25.6
Can Tho,10.04,105.79,2019-12-10,29.9,21.8,25.0,0.0,19.31,16.2,29.9
Can Tho,10.04,105.79,2019-12-11,29.4,21.5,25.3,1.0,16.38,10.7,19.1
Can Tho,10.04,105.79,2019-12-12,29.9,21.7,25.6,0.0,15.64,13.9,25.2
Can Tho,10.04,105.79,2019-12-13,30.1,21.9,25.6,0.3,16.99,13.7,30.2
Can Tho,10.04,105.79,2019-12-14,31.8,22.5,26.5,0.0,20.29,16.7,34.9
Can Tho,10.04,105.79,2019-12-15,31.3,23.1,27.2,0.0,20.58,20.2,41.4
Can Tho,10.04,105.79,2019-12-16,31.6,23.8,27.3,0.0,20.2,22.0,43.6
Can Tho,10.04,105.79,2019-12-17,31.0,22.6,27.0,0.0,16.31,17.0,39.2
Can Tho,10.04,105.79,2019-12-18,31.5,25.2,27.5,0.0,19.24,19.6,39.6
Can Tho,10.04,105.79,2019-12-19,31.1,23.8,26.8,0.5,17.44,14.5,31.3
Can Tho,10.04,105.79,2019-12-20,31.2,23.0,26.5,0.0,20.19,15.9,32.0
Can Tho,10.04,105.79,2019-12-21,31.6,22.8,26.8,0.0,19.36,14.4,30.2
Can Tho,10.04,105.79,2019-12-22,30.2,22.5,26.3,0.4,16.57,13.6,24.5
Can Tho,10.04,105.79,2019-12-23,30.1,23.1,26.4,0.4,18.02,11.0,24.8
Can Tho,10.04,105.79,2019-12-24,31.4,22.5,26.6,0.2,18.47,15.7,32.8
Can Tho,10.04,105.79,2019-12-25,29.9,21.9,25.9,0.4,16.95,11.7,27.7
Can Tho,10.04,105.79,2019-12-26,30.9,21.8,25.9,0.0,16.41,11.3,22.0
Can Tho,10.04,105.79,2019-12-27,30.4,22.1,25.9,0.4,16.28,14.0,30.6
Can Tho,10.04,105.79,2019-12-28,30.0,21.5,25.6,0.1,16.66,11.9,26.6
Can Tho,10.04,105.79,2019-12-29,31.1,21.0,25.7,0.0,18.81,12.7,23.4
Can Tho,10.04,105.79,2019-12-30,31.7,23.1,27.1,0.0,17.6,13.9,25.2
Can Tho,10.04,105.79,2019-12-31,31.7,24.5,27.3,0.1,18.99,15.9,32.8
Nha Trang,12.25,109.19,2019-01-01,25.0,20.7,23.0,26.9,7.57,29.7,82.8
Nha Trang,12.25,109.19,2019-01-02,23.0,20.5,21.5,34.3,3.46,16.7,55.1
Nha Trang,12.25,109.19,2019-01-03,25.7,20.8,23.1,17.8,10.79,15.9,49.3
Nha Trang,12.25,109.19,2019-01-04,25.9,22.0,23.8,15.7,12.8,17.1,47.5
Nha Trang,12.25,109.19,2019-01-05,27.3,22.7,24.6,10.1,17.44,13.3,38.9
Nha Trang,12.25,109.19,2019-01-06,26.4,22.8,24.4,8.0,15.29,16.6,47.5
Nha Trang,12.25,109.19,2019-01-07,27.4,22.4,24.5,2.8,18.64,22.2,61.2
Nha Trang,12.25,109.19,2019-01-08,26.2,22.3,24.3,8.6,14.65,17.2,52.9
Nha Trang,12.25,109.19,2019-01-09,25.9,22.2,23.8,5.2,13.73,15.3,44.6
Nha Trang,12.25,109.19,2019-01-10,27.3,22.3,24.4,6.5,16.72,17.1,46.4
Nha Trang,12.25,109.19,2019-01-11,26.9,22.0,24.3,10.0,17.09,18.7,51.5
Nha Trang,12.25,109.19,2019-01-12,27.3,22.6,24.7,1.4,17.92,19.6,54.7
Nha Trang,12.25,109.19,2019-01-13,26.8,22.7,24.6,0.1,19.22,22.2,60.5
Nha Trang,12.25,109.19,2019-01-14,27.2,21.6,24.2,0.0,18.85,21.3,58.3
Nha Trang,12.25,109.19,2019-01-15,26.1,22.2,23.6,6.5,8.33,15.0,45.4
Nha Trang,12.25,109.19,2019-01-16,26.0,22.1,24.0,4.7,14.96,21.1,58.3
Nha Trang,12.25,109.19,2019-01-17,26.2,23.1,24.3,5.5,15.63,20.2,57.2
Nha Trang,12.25,109.19,2019-01-18,26.7,22.4,23.9,4.7,18.39,24.5,68.0
Nha Trang,12.25,109.19,2019-01-19,26.1,22.3,24.0,2.0,15.38,18.4,52.9
Nha Trang,12.25,109.19,2019-01-20,26.7,22.0,24.2,0.8,17.76,17.1,48.2
Nha Trang,12.25,109.19,2019-01-21,27.0,22.3,24.4,0.6,19.7,22.5,64.4
Nha Trang,12.25,109.19,2019-01-22,24.9,22.5,23.5,3.6,15.32,25.6,71.6
Nha Trang,12.25,109.19,2019-01-23,25.8,20.1,22.7,0.1,21.0,24.0,65.9
Nha Trang,12.25,109.19,2019-01-24,25.3,19.0,22.1,0.0,17.43,20.9,57.6
Nha Trang,12.25,109.19,2019-01-25,26.7,19.4,22.7,0.0,22.14,17.1,47.5
Nha Trang,12.25,109.19,2019-01-26,25.8,20.2,22.8,3.3,17.42,23.8,66.2
Nha Trang,12.25,109.19,2019-01-27,26.1,21.2,23.1,1.9,19.13,24.7,67.7
Nha Trang,12.25,109.19,2019-01-28,26.4,19.8,22.8,0.0,21.49,18.8,51.1
Nha Trang,12.25,109.19,2019-01-29,25.3,21.3,23.1,2.0,13.68,17.7,51.5
Nha Trang,12.25,109.19,2019-01-30,26.5,21.5,23.5,0.8,20.12,15.9,44.3
Nha Trang,12.25,109.19,2019-01-31,26.3,20.1,23.3,0.0,19.39,18.9,51.1
Nha Trang,12.25,109.19,2019-02-01,26.8,21.0,23.5,0.0,19.13,21.9,59.0
Nha Trang,12.25,109.19,2019-02-02,26.3,20.9,23.4,0.2,18.04,15.8,44.6
Nha Trang,12.25,109.19,2019-02-03,27.4,21.4,23.9,0.0,20.94,14.2,39.2
Nha Trang,12.25,109.19,2019-02-04,26.7,21.6,24.2,1.5,17.25,12.3,36.4
Nha Trang,12.25,109.19,2019-02-05,27.5,21.5,24.0,0.0,21.23,13.9,40.0
Nha Trang,12.25,109.19,2019-02-06,27.1,21.3,24.1,0.3,18.94,11.3,31.7
Nha Trang,12.25,109.19,2019-02-07,28.0,22.6,24.7,0.0,22.26,10.6,31.7
Nha Trang,12.25,109.19,2019-02-08,27.3,21.4,24.1,0.0,22.45,10.8,32.4
Nha Trang,12.25,109.19,2019-02-09,27.4,21.5,24.0,0.0,22.74,9.4,30.2
Nha Trang,12.25,109.19,2019-02-10,28.4,20.9,24.3,0.0,22.51,14.1,39.2
Nha Trang,12.25,109.19,2019-02-11,27.2,22.1,24.6,3.4,21.01,19.4,54.0
Nha Trang,12.25,109.19,2019-02-12,26.1,22.5,23.8,17.0,16.13,18.5,57.6
Nha Trang,12.25,109.19,2019-02-13,27.5,21.4,24.1,0.7,21.58,15.3,43.9
Nha Trang,12.25,109.19,2019-02-14,26.7,21.9,24.0,4.5,19.22,16.4,45.4
Nha Trang,12.25,109.19,2019-02-15,27.1,21.6,24.3,2.4,18.81,14.8,42.8
Nha Trang,12.25,109.19,2019-02-16,27.7,22.1,24.5,0.6,20.81,12.4,34.9
Nha Trang,12.25,109.19,2019-02-17,27.4,22.3,24.7,1.1,20.75,11.5,34.6
Nha Trang,12.25,109.19,2019-02-18,28.3,22.4,25.4,0.8,20.76,13.7,38.2
Nha Trang,12.25,109.19,2019-02-19,28.6,22.4,25.5,0.9,22.44,13.5,38.9
Nha Trang,12.25,109.19,2019-02-20,28.4,22.9,25.3,0.6,19.83,8.7,27.7
Nha Trang,12.25,109.19,2019-02-21,28.5,23.3,25.6,1.7,21.38,10.5,32.8
Nha Trang,12.25,109.19,2019-02-22,28.0,22.3,25.1,0.7,21.05,11.8,34.9
Nha Trang,12.25,109.19,2019-02-23,27.7,22.5,24.8,0.3,21.48,10.9,33.1
Nha Trang,12.25,109.19,2019-02-24,27.7,20.6,24.4,0.0,23.96,9.0,28.8
Nha Trang,12.25,109.19,2019-02-25,27.7,21.2,24.6,0.5,20.28,12.2,35.6
Nha Trang,12.25,109.19,2019-02-26,27.9,22.3,25.1,0.9,22.37,15.0,43.2
Nha Trang,12.25,109.19,2019-02-27,27.8,22.4,24.9,1.1,21.15,15.4,45.4
Nha Trang,12.25,109.19,2019-02-28,28.9,21.5,25.0,0.8,24.21,13.7,38.5
Nha Trang,12.25,109.19,2019-03-01,28.4,22.1,25.0,0.3,22.32,11.6,35.6
Nha Trang,12.25,109.19,2019-03-02,27.9,21.5,24.5,0.0,23.6,11.5,29.9
Nha Trang,12.25,109.19,2019-03-03,28.3,20.5,24.7,0.0,25.05,13.8,38.9
Nha Trang,12.25,109.19,2019-03-04,28.7,21.7,24.9,0.0,24.17,13.7,40.3
Nha Trang,12.25,109.19,2019-03-05,29.3,22.1,25.4,0.0,24.91,12.3,36.4
Nha Trang,12.25,109.19,2019-03-06,29.5,21.7,25.5,0.0,24.25,15.3,43.6
Nha Trang,12.25,109.19,2019-03-07,29.7,23.0,26.1,0.4,23.03,14.3,41.0
Nha Trang,12.25,109.19,2019-03-08,29.0,23.2,26.2,0.4,22.92,12.1,36.7
Nha Trang,12.25,109.19,2019-03-09,29.7,22.1,26.1,0.0,24.92,14.1,40.7
Nha Trang,12.25,109.19,2019-03-10,30.6,23.8,27.2,0.0,22.23,15.5,42.5
Nha Trang,12.25,109.19,2019-03-11,29.4,25.5,27.2,0.6,19.7,10.4,34.6
Nha Trang,12.25,109.19,2019-03-12,28.4,24.9,26.3,1.4,16.85,10.8,32.0
Nha Trang,12.25,109.19,2019-03-13,28.6,24.2,26.1,0.9,17.53,8.3,27.7
Nha Trang,12.25,109.19,2019-03-14,29.8,22.7,26.1,0.0,24.18,11.1,34.2
Nha Trang,12.25,109.19,2019-03-15,29.8,22.0,25.8,0.2,23.03,15.9,49.7
Nha Trang,12.25,109.19,2019-03-16,28.8,24.0,26.1,2.4,19.48,24.2,65.9
Nha Trang,12.25,109.19,2019-03-17,28.5,23.8,26.0,5.0,21.41,22.0,60.1
Nha Trang,12.25,109.19,2019-03-18,29.3,23.9,26.0,0.5,23.46,18.1,51.1
Nha Trang,12.25,109.19,2019-03-19,29.0,23.1,25.8,0.1,24.16,11.3,34.6
Nha Trang,12.25,109.19,2019-03-20,29.5,23.7,26.2,0.1,23.88,11.3,33.5
Nha Trang,12.25,109.19,2019-03-21,30.1,23.3,26.6,0.0,24.04,11.9,37.8
Nha Trang,12.25,109.19,2019-03-22,30.3,23.3,26.8,0.2,24.57,12.5,37.4
Nha Trang,12.25,109.19,2019-03-23,30.0,25.1,27.1,4.5,22.4,10.5,31.7
Nha Trang,12.25,109.19,2019-03-24,29.0,24.1,26.3,9.3,18.51,17.9,51.5
Nha Trang,12.25,109.19,2019-03-25,29.0,24.0,26.2,4.1,21.66,15.6,44.3
Nha Trang,12.25,109.19,2019-03-26,28.6,23.9,26.0,6.2,20.98,18.4,50.0
Nha Trang,12.25,109.19,2019-03-27,28.6,22.7,26.0,3.7,21.24,11.9,34.9
Nha Trang,12.25,109.19,2019-03-28,29.3,24.2,26.7,0.1,23.87,12.9,37.8
Nha Trang,12.25,109.19,2019-03-29,30.4,24.5,27.4,1.1,23.37,15.8,43.9
Nha Trang,12.25,109.19,2019-03-30,30.3,24.6,27.0,17.9,18.4,14.1,40.3
Nha Trang,12.25,109.19,2019-03-31,29.9,25.1,27.4,1.1,23.06,11.6,34.9
Nha Trang,12.25,109.19,2019-04-01,29.2,23.9,26.1,5.1,23.71,10.8,33.5
Nha Trang,12.25,109.19,2019-04-02,29.7,23.4,26.3,0.4,24.22,14.5,41.0
Nha Trang,12.25,109.19,2019-04-03,29.3,24.3,26.4,2.6,22.2,12.4,36.4
Nha Trang,12.25,109.19,2019-04-04,29.0,23.5,26.4,2.9,23.53,10.1,31.7
Nha Trang,12.25,109.19,2019-04-05,29.1,24.2,26.6,1.3,23.05,12.2,36.0
Nha Trang,12.25,109.19,2019-04-06,29.7,24.1,26.7,0.2,24.93,11.4,33.5
Nha Trang,12.25,109.19,2019-04-07,30.5,24.1,26.9,0.0,23.88,10.2,31.7
Nha Trang,12.25,109.19,2019-04-08,29.8,23.4,26.8,0.0,24.76,13.3,39.2
Nha Trang,12.25,109.19,2019-04-09,31.3,24.1,27.5,0.0,25.84,11.0,33.1
Nha Trang,12.25,109.19,2019-04-10,30.9,23.8,27.5,0.0,25.96,12.0,36.7
Nha Trang,12.25,109.19,2019-04-11,32.0,23.7,27.9,0.0,24.8,13.9,40.7
Nha Trang,12.25,109.19,2019-04-12,32.1,26.1,28.7,0.2,22.48,15.5,43.2
Nha Trang,12.25,109.19,2019-04-13,32.1,26.2,28.8,0.2,23.68,16.6,47.9
Nha Trang,12.25,109.19,2019-04-14,32.4,25.7,28.7,0.1,24.52,14.5,41.8
Nha Trang,12.25,109.19,2019-04-15,32.3,25.9,28.7,0.1,25.26,14.5,42.1
Nha Trang,12.25,109.19,2019-04-16,31.7,26.3,28.9,0.1,24.4,12.6,38.2
Nha Trang,12.25,109.19,2019-04-17,32.0,26.4,29.0,1.0,23.87,14.1,41.4
Nha Trang,12.25,109.19,2019-04-18,32.4,26.2,29.1,0.0,24.65,16.1,46.4
Nha Trang,12.25,109.19,2019-04-19,34.0,26.0,29.6,0.0,24.08,21.3,56.5
Nha Trang,12.25,109.19,2019-04-20,33.4,26.2,29.5,0.0,25.03,25.5,66.2
Nha Trang,12.25,109.19,2019-04-21,33.5,26.2,29.3,0.0,25.73,21.3,57.2
Nha Trang,12.25,109.19,2019-04-22,32.9,25.0,28.8,0.0,25.9,15.3,44.6
Nha Trang,12.25,109.19,2019-04-23,31.9,26.1,28.7,2.8,24.12,12.8,38.9
Nha Trang,12.25,109.19,2019-04-24,32.1,26.4,28.7,0.1,25.82,10.7,33.5
Nha Trang,12.25,109.19,2019-04-25,32.2,26.4,28.8,1.0,23.46,12.4,37.1
Nha Trang,12.25,109.19,2019-04-26,32.4,24.6,28.7,0.0,26.67,13.9,41.4
Nha Trang,12.25,109.19,2019-04-27,32.1,25.7,28.9,0.1,25.12,13.3,40.0
Nha Trang,12.25,109.19,2019-04-28,30.8,26.6,28.8,2.7,22.01,13.0,38.9
Nha Trang,12.25,109.19,2019-04-29,31.7,26.2,28.8,0.5,22.78,13.0,38.9
Nha Trang,12.25,109.19,2019-04-30,32.0,25.8,29.0,0.0,24.79,16.1,46.4
Nha Trang,12.25,109.19,2019-05-01,33.5,26.1,29.6,0.0,23.57,13.9,40.3
Nha Trang,12.25,109.19,2019-05-02,33.3,27.4,29.5,0.3,21.63,14.3,40.7
Nha Trang,12.25,109.19,2019-05-03,33.6,27.0,29.8,0.1,24.45,17.4,47.5
Nha Trang,12.25,109.19,2019-05-04,33.0,26.9,29.8,0.0,23.58,18.7,52.2
Nha Trang,12.25,109.19,2019-05-05,34.4,26.6,30.5,0.1,24.99,15.0,43.6
Nha Trang,12.25,109.19,2019-05-06,35.5,27.4,31.7,0.0,24.99,11.5,37.8
Nha Trang,12.25,109.19,2019-05-07,35.6,27.7,31.3,0.0,24.36,16.0,46.8
Nha Trang,12.25,109.19,2019-05-08,34.2,26.8,29.4,13.5,23.07,13.1,40.7
Nha Trang,12.25,109.19,2019-05-09,31.5,26.8,28.3,2.3,18.67,7.6,28.8
Nha Trang,12.25,109.19,2019-05-10,30.9,26.2,27.9,15.5,18.47,8.9,31.7
Nha Trang,12.25,109.19,2019-05-11,30.7,25.5,27.3,3.8,17.69,7.9,24.5
Nha Trang,12.25,109.19,2019-05-12,30.3,25.5,27.5,2.9,17.76,8.2,31.0
Nha Trang,12.25,109.19,2019-05-13,31.4,26.0,28.7,0.4,24.16,8.9,28.1
Nha Trang,12.25,109.19,2019-05-14,32.2,26.2,29.0,0.0,23.76,17.3,46.8
Nha Trang,12.25,109.19,2019-05-15,32.6,25.7,28.9,0.0,24.94,17.1,47.2
Nha Trang,12.25,109.19,2019-05-16,32.3,26.5,29.2,0.5,25.02,14.7,40.0
Nha Trang,12.25,109.19,2019-05-17,32.6,26.6,29.4,0.2,24.8,12.3,36.4
Nha Trang,12.25,109.19,2019-05-18,33.6,26.7,30.1,0.0,25.64,13.3,35.6
Nha Trang,12.25,109.19,2019-05-19,34.1,27.2,30.6,0.0,25.04,10.8,32.4
Nha Trang,12.25,109.19,2019-05-20,34.6,27.6,30.9,0.0,24.76,14.9,41.0
Nha Trang,12.25,109.19,2019-05-21,34.0,27.4,30.2,1.2,24.76,12.9,37.4
Nha Trang,12.25,109.19,2019-05-22,32.5,27.1,29.6,0.0,24.17,11.0,34.2
Nha Trang,12.25,109.19,2019-05-23,32.3,26.7,29.1,1.3,24.78,12.3,37.4
Nha Trang,12.25,109.19,2019-05-24,32.1,26.9,28.9,0.4,22.08,9.0,32.8
Nha Trang,12.25,109.19,2019-05-25,32.9,26.9,29.3,0.6,23.25,10.7,37.1
Nha Trang,12.25,109.19,2019-05-26,32.2,26.6,29.3,0.1,24.79,10.6,33.5
Nha Trang,12.25,109.19,2019-05-27,32.8,26.9,29.6,0.2,24.33,9.0,30.6
Nha Trang,12.25,109.19,2019-05-28,32.7,27.4,29.7,0.3,23.34,12.0,35.6
Nha Trang,12.25,109.19,2019-05-29,33.0,26.7,29.4,0.0,24.66,12.9,38.9
Nha Trang,12.25,109.19,2019-05-30,32.7,26.3,29.2,0.1,25.0,12.3,38.9
Nha Trang,12.25,109.19,2019-05-31,32.6,25.8,29.2,0.2,24.57,13.0,38.9
Nha Trang,12.25,109.19,2019-06-01,32.9,25.8,29.3,0.2,25.08,11.9,37.4
Nha Trang,12.25,109.19,2019-06-02,33.0,26.2,29.5,0.5,24.77,15.3,43.9
Nha Trang,12.25,109.19,2019-06-03,32.6,25.8,29.4,0.5,23.04,11.0,35.3
Nha Trang,12.25,109.19,2019-06-04,32.4,26.8,29.5,0.7,24.15,11.9,36.7
Nha Trang,12.25,109.19,2019-06-05,31.5,25.7,28.6,3.1,22.01,11.2,36.4
Nha Trang,12.25,109.19,2019-06-06,30.1,25.4,27.9,9.4,19.81,10.5,35.6
Nha Trang,12.25,109.19,2019-06-07,31.9,26.1,28.9,1.0,24.76,13.5,42.1
Nha Trang,12.25,109.19,2019-06-08,32.1,25.7,29.0,0.0,24.12,12.1,37.4
Nha Trang,12.25,109.19,2019-06-09,33.1,27.1,30.0,0.2,23.67,10.6,35.6
Nha Trang,12.25,109.19,2019-06-10,34.3,27.4,30.8,0.0,24.26,13.0,45.4
Nha Trang,12.25,109.19,2019-06-11,35.2,27.8,31.4,0.2,24.29,14.8,51.5
Nha Trang,12.25,109.19,2019-06-12,34.7,28.0,30.6,3.5,22.13,10.8,34.2
Nha Trang,12.25,109.19,2019-06-13,34.5,27.3,30.6,0.3,23.04,10.8,41.4
Nha Trang,12.25,109.19,2019-06-14,34.7,27.0,30.9,0.0,22.85,14.3,48.6
Nha Trang,12.25,109.19,2019-06-15,35.4,27.6,31.4,0.6,24.21,13.4,50.8
Nha Trang,12.25,109.19,2019-06-16,35.2,28.5,31.2,0.5,17.2,16.2,46.8
Nha Trang,12.25,109.19,2019-06-17,33.9,27.7,29.7,2.2,17.04,12.7,46.1
Nha Trang,12.25,109.19,2019-06-18,34.2,27.6,30.2,0.4,22.88,15.1,47.9
Nha Trang,12.25,109.19,2019-06-19,34.9,27.0,30.4,0.0,24.75,15.6,45.0
Nha Trang,12.25,109.19,2019-06-20,33.4,27.0,29.8,0.2,23.35,11.6,44.3
Nha Trang,12.25,109.19,2019-06-21,33.0,26.5,29.5,0.9,24.61,14.3,40.7
Nha Trang,12.25,109.19,2019-06-22,33.0,26.9,29.7,0.0,24.83,20.9,56.5
Nha Trang,12.25,109.19,2019-06-23,34.5,26.1,30.4,0.0,24.67,21.7,60.1
Nha Trang,12.25,109.19,2019-06-24,35.7,26.4,30.6,0.1,24.12,20.2,56.5
Nha Trang,12.25,109.19,2019-06-25,34.6,26.8,30.4,1.1,23.55,13.0,39.2
Nha Trang,12.25,109.19,2019-06-26,34.4,26.9,30.6,0.4,24.43,15.9,50.0
Nha Trang,12.25,109.19,2019-06-27,34.6,27.2,31.3,0.1,23.98,16.8,51.1
Nha Trang,12.25,109.19,2019-06-28,37.1,28.1,31.8,1.2,23.72,16.6,60.1
Nha Trang,12.25,109.19,2019-06-29,36.3,27.6,31.5,0.2,22.07,7.3,32.8
Nha Trang,12.25,109.19,2019-06-30,35.5,28.2,31.8,0.0,15.54,9.0,43.2
Nha Trang,12.25,109.19,2019-07-01,35.4,28.6,31.3,0.0,14.33,9.7,36.0
Nha Trang,12.25,109.19,2019-07-02,32.4,26.2,28.8,4.3,11.64,7.8,48.2
Nha Trang,12.25,109.19,2019-07-03,32.7,26.2,28.6,14.9,17.91,12.8,39.6
Nha Trang,12.25,109.19,2019-07-04,33.4,25.0,28.9,1.3,23.88,18.9,56.9
Nha Trang,12.25,109.19,2019-07-05,32.1,25.3,28.9,0.3,24.23,17.7,47.2
Nha Trang,12.25,109.19,2019-07-06,32.6,26.6,29.5,0.0,24.3,16.8,47.5
Nha Trang,12.25,109.19,2019-07-07,33.6,26.6,29.8,0.9,23.29,15.3,48.2
Nha Trang,12.25,109.19,2019-07-08,33.8,26.1,29.9,0.2,24.29,15.0,42.8
Nha Trang,12.25,109.19,2019-07-09,33.2,26.5,29.7,0.1,24.02,15.6,53.3
Nha Trang,12.25,109.19,2019-07-10,34.2,26.2,30.0,0.0,24.39,17.6,47.9
Nha Trang,12.25,109.19,2019-07-11,34.2,26.9,30.3,0.0,24.36,14.6,49.3
Nha Trang,12.25,109.19,2019-07-12,34.3,26.9,30.5,0.1,25.26,16.9,48.2
Nha Trang,12.25,109.19,2019-07-13,35.0,26.8,31.0,0.0,24.89,16.2,49.3
Nha Trang,12.25,109.19,2019-07-14,35.1,27.0,31.0,0.6,24.17,20.4,54.0
Nha Trang,12.25,109.19,2019-07-15,34.0,27.6,30.7,0.6,18.81,16.8,49.3
Nha Trang,12.25,109.19,2019-07-16,33.0,26.1,29.4,14.5,21.05,17.3,50.0
Nha Trang,12.25,109.19,2019-07-17,33.9,25.8,28.9,1.1,20.15,18.3,49.0
Nha Trang,12.25,109.19,2019-07-18,32.7,25.2,29.3,0.0,21.05,17.2,50.0
Nha Trang,12.25,109.19,2019-07-19,34.1,27.2,30.2,0.1,22.38,17.1,48.6
Nha Trang,12.25,109.19,2019-07-20,33.3,26.6,29.8,0.6,24.09,14.3,40.3
Nha Trang,12.25,109.19,2019-07-21,32.7,27.0,29.1,0.5,23.61,13.2,40.0
Nha Trang,12.25,109.19,2019-07-22,33.0,26.2,29.4,0.7,23.7,15.6,50.4
Nha Trang,12.25,109.19,2019-07-23,33.2,26.4,29.3,3.4,23.59,18.2,49.3
